Minutes jouées,Fatigue (%),Heures d’entraînement,Âge,Historique de blessures musculaires,Intensité des matchs (RPE),Position,Type de terrain,Température (°C),Humidité (%),Blessure musculaire
2676,87.95,7.8,20,0,4.0,Défenseur,Naturel,20.223329986905025,79.42343362335416,1
2929,95.28,12.2,29,1,5.1,Milieu,Naturel,10.466800164270328,51.8878280591529,1
2737,100.0,6.0,22,0,7.8,Défenseur,Naturel,28.797683392796475,43.30405570500925,0
877,92.1,11.6,26,1,8.3,Défenseur,Naturel,27.10922894368555,81.55143382954179,1
2205,83.03,8.5,22,0,5.8,Attaquant,Naturel,12.174689326891988,50.44702394585495,0
2386,92.34,14.3,26,0,6.8,Défenseur,Synthétique,20.834833702801298,35.94592284263703,1
2795,94.66,10.6,20,1,8.1,Gardien,Naturel,13.511951356458617,77.64224583730976,1
1700,86.76,10.1,18,0,7.0,Défenseur,Naturel,22.936326545957066,40.61996880770617,0
1141,99.71,12.0,20,0,10.0,Défenseur,Naturel,29.89755144920323,49.92789159793554,0
1952,71.9,12.2,21,0,6.5,Milieu,Naturel,32.21417624481778,87.75820238196945,1
1519,69.48,6.5,19,1,7.7,Milieu,Synthétique,34.0405039982752,57.15187027361677,1
2169,100.0,12.1,24,1,2.8,Défenseur,Naturel,27.595271032811137,85.81597935497501,1
2342,96.98,9.8,18,1,7.3,Attaquant,Naturel,29.440488374890048,87.99350313273914,1
1164,76.8,10.3,22,0,8.4,Milieu,Synthétique,29.518778685232462,34.74819465666971,1
2481,86.61,9.3,18,0,7.7,Milieu,Naturel,13.01044511794921,66.54001485736924,1
1578,87.23,9.2,27,0,6.4,Milieu,Naturel,22.112780911345787,63.7429853128781,0
2196,100.0,7.7,27,0,8.0,Défenseur,Naturel,23.352813310587475,46.20277770316717,1
2527,86.73,9.9,25,1,8.8,Défenseur,Synthétique,12.339115597296665,38.44221963832884,1
2710,100.0,12.3,19,0,9.4,Attaquant,Naturel,30.650766049026043,84.9339335677812,1
2968,91.3,8.1,26,1,7.5,Défenseur,Naturel,29.392758611079095,32.32830887392991,1
1922,85.53,10.3,28,0,7.0,Défenseur,Mauvais,34.52315510249676,50.96610622804552,0
1614,71.77,8.6,21,0,8.3,Attaquant,Naturel,33.38521619630902,35.590913428192856,1
2677,90.28,6.8,24,0,6.4,Milieu,Mauvais,16.364193141277433,56.88564936950063,1
2146,93.96,10.2,35,1,8.9,Gardien,Synthétique,33.07849273118362,58.40459663161332,1
2430,100.0,10.0,24,0,6.5,Milieu,Naturel,24.058274298202143,74.86928688727488,0
1499,87.88,8.9,25,0,3.6,Milieu,Synthétique,33.48655494706583,42.54215291947601,0
2471,100.0,6.5,22,0,6.6,Milieu,Synthétique,34.24597964313144,84.80348440576236,1
1484,75.27,9.7,18,0,6.4,Défenseur,Naturel,34.55445451305002,36.119517828117374,1
1633,85.03,11.0,22,1,5.7,Défenseur,Synthétique,13.10389727058125,83.18053409904435,1
2542,88.08,7.8,26,0,9.1,Défenseur,Mauvais,18.674416356949706,34.656725933368016,1
1083,73.57,11.0,22,1,5.8,Défenseur,Naturel,34.03308004185284,40.648162429581696,1
1144,85.99,12.8,27,0,7.9,Milieu,Naturel,33.231165451399356,79.45983224084999,1
1344,79.37,9.3,26,0,5.6,Milieu,Naturel,12.55135718300471,34.15384390111356,1
1744,93.37,7.9,25,0,4.9,Attaquant,Synthétique,32.6940940575951,79.93069931294463,1
1308,73.2,7.8,22,0,7.2,Défenseur,Synthétique,23.975010041792977,84.81867789366211,1
1905,74.18,11.3,27,1,7.0,Défenseur,Naturel,10.544144712053466,86.45210212937835,1
2458,85.84,10.6,32,0,7.7,Attaquant,Synthétique,31.438451600041756,65.10584056031257,1
2270,87.38,11.6,23,0,9.0,Défenseur,Synthétique,27.022739574861205,35.696184255366546,1
1744,89.8,13.0,30,0,7.1,Milieu,Synthétique,32.0678460005382,37.70952318125061,1
2523,74.46,8.8,25,1,6.5,Milieu,Naturel,17.336420667726312,37.450850583969604,1
2076,86.86,7.0,23,0,6.9,Attaquant,Naturel,31.644535584187896,48.07740882669809,1
1854,82.0,10.3,22,0,7.9,Attaquant,Naturel,14.449841131102957,46.91609359173388,1
2813,90.82,5.0,29,0,9.3,Défenseur,Naturel,23.267742649196137,38.54187205424146,0
3000,100.0,7.5,25,0,4.7,Défenseur,Synthétique,19.646188420963497,41.88354697935231,1
1415,84.07,8.2,29,0,5.7,Gardien,Naturel,14.71783230728816,73.79583724982623,1
2814,97.91,9.9,28,1,9.2,Défenseur,Synthétique,33.555874278149886,61.74577295264288,1
1341,100.0,8.2,25,1,7.6,Gardien,Synthétique,17.641364353308237,66.67087844151337,1
1776,92.81,5.6,20,1,8.4,Attaquant,Naturel,22.490203492563793,51.162875099483315,1
2739,100.0,8.4,28,0,6.9,Défenseur,Synthétique,10.826776268650796,57.03189148568009,0
2617,88.46,7.1,20,1,7.1,Défenseur,Naturel,14.297064118634342,36.30166666996671,1
2037,100.0,10.2,30,0,6.4,Défenseur,Synthétique,17.3066334886521,67.75487780329591,1
1387,91.95,9.5,21,0,9.9,Milieu,Synthétique,23.3083345441825,36.74582357333535,1
1077,79.65,11.4,24,0,6.2,Milieu,Synthétique,17.074216726038248,80.01150528146324,1
2512,84.53,11.8,27,1,5.5,Gardien,Synthétique,18.942183747367178,80.74915932166448,1
1347,84.77,13.5,26,0,7.5,Milieu,Naturel,18.99160587027123,68.97902375818701,1
2821,97.19,8.8,19,0,6.1,Défenseur,Synthétique,22.352070967742286,72.68706986907688,1
2763,99.27,6.8,23,1,4.7,Défenseur,Synthétique,28.87006057040569,55.81521530447658,1
1299,76.75,7.4,21,0,9.9,Défenseur,Synthétique,21.520170969193366,70.59738450051708,1
2010,78.07,8.7,29,1,8.6,Milieu,Naturel,19.847563359201658,40.84889925865588,1
2248,84.05,10.2,22,1,9.2,Défenseur,Naturel,23.08020668981588,64.97965022304462,1
1265,100.0,10.2,30,0,6.3,Attaquant,Synthétique,13.278878258484843,65.01547350294011,1
2360,87.27,6.2,27,0,5.7,Attaquant,Synthétique,19.601123666399516,63.49116311180218,0
2401,76.74,11.0,22,0,9.1,Milieu,Mauvais,26.801247293119545,65.65714889905165,1
1707,84.44,9.9,25,1,5.3,Défenseur,Naturel,28.117423071239774,51.517252083599246,1
2020,100.0,9.4,24,1,6.7,Milieu,Naturel,29.633481395725667,30.65219037089641,0
2524,96.75,9.3,25,1,6.3,Milieu,Naturel,23.13034321068723,81.6397305070549,1
1551,83.27,10.6,28,0,7.5,Milieu,Synthétique,12.346576869142805,71.16619723705902,0
1593,74.67,11.1,21,1,8.0,Attaquant,Naturel,22.816603477537175,86.74982866759086,1
1195,77.45,12.7,23,0,8.6,Attaquant,Naturel,15.300012818389085,32.74779446199331,1
2655,100.0,12.4,29,0,8.8,Milieu,Mauvais,18.997283344822172,46.46601111906506,0
2733,100.0,7.9,21,1,6.5,Défenseur,Mauvais,29.985191072970615,69.09453310570564,1
1484,75.68,15.2,18,1,8.1,Défenseur,Mauvais,34.522236956021345,83.84265320704246,1
2508,62.9,9.5,25,0,6.8,Attaquant,Naturel,25.023450253033367,63.4605479164524,1
1130,76.88,7.2,26,1,7.4,Attaquant,Synthétique,20.92356517286133,58.86927110762012,1
2214,99.31,11.6,27,1,7.1,Milieu,Naturel,13.467224244951453,51.41505887346602,1
2834,86.98,8.2,22,0,7.3,Milieu,Naturel,10.622114403118848,58.92799055781623,1
2136,96.42,9.9,29,0,6.3,Défenseur,Synthétique,11.562539648561948,38.6131270167883,0
2121,100.0,7.5,23,0,6.6,Milieu,Naturel,10.029462795113108,50.8492102772957,0
1433,87.65,9.5,24,0,5.1,Milieu,Synthétique,17.359954900384416,84.41282426865506,1
2814,100.0,10.3,25,0,8.5,Attaquant,Synthétique,22.18095750908719,77.11101795038405,1
2573,100.0,11.5,27,0,7.2,Attaquant,Naturel,30.41728771616334,72.06678001459485,1
1605,92.82,10.9,18,0,4.9,Milieu,Mauvais,14.486097207942937,52.62990471320167,0
1336,72.88,10.1,28,0,5.3,Milieu,Naturel,14.401499203352131,73.16603055920851,0
1545,92.13,10.5,18,1,8.5,Milieu,Synthétique,30.99021772314364,36.805599877263354,1
1832,92.61,11.5,28,0,6.1,Milieu,Naturel,20.40325716468228,33.625965380026734,1
2310,93.62,11.4,25,0,7.0,Milieu,Synthétique,18.28664535254358,46.16157179167552,1
2943,100.0,10.3,19,0,7.5,Défenseur,Synthétique,10.010389145259357,75.56065558507552,1
2298,80.57,9.2,22,1,5.8,Attaquant,Naturel,23.453370350901572,35.343873810486855,1
1571,71.38,13.6,26,0,5.5,Milieu,Synthétique,14.303214242040852,73.79374914408882,0
1504,94.04,9.3,19,0,5.6,Défenseur,Naturel,15.235824014433703,37.76367008121269,0
1529,77.21,11.0,25,0,6.7,Milieu,Synthétique,21.812769366943677,52.511884200956516,0
2119,88.17,11.4,20,0,9.5,Milieu,Synthétique,33.14549153548525,63.646557090332394,0
2170,88.48,10.5,22,0,7.8,Milieu,Naturel,23.965476590709766,65.57588741238473,0
1974,91.1,11.6,24,1,6.1,Défenseur,Synthétique,10.231551520133994,31.679163954044714,1
2457,96.51,10.0,26,0,7.1,Attaquant,Naturel,16.970442667095924,48.30503200165843,1
2780,94.36,9.4,18,1,8.1,Défenseur,Naturel,23.35021522886204,66.75734672205044,1
1744,96.51,12.6,32,0,8.5,Gardien,Synthétique,12.304135719528771,41.24697194703794,1
1370,70.13,9.4,27,0,6.1,Défenseur,Naturel,20.188507121039464,30.10449124116822,0
2231,91.18,8.7,32,0,5.9,Défenseur,Naturel,25.730645780989605,66.38350940306134,0
2220,100.0,9.4,23,0,7.6,Attaquant,Synthétique,11.6505155921654,53.587873138580235,1
1759,76.2,9.9,23,0,6.8,Défenseur,Naturel,14.229131778163117,51.44118951555592,1
2367,93.49,11.1,31,0,7.1,Milieu,Synthétique,28.429088641056303,32.90913371291066,1
2756,68.91,6.6,23,1,5.1,Attaquant,Naturel,19.75897840030432,82.36713692477389,0
1874,78.48,9.2,22,0,5.1,Attaquant,Synthétique,34.90342761571597,83.64570059547275,0
1439,76.13,5.7,32,0,6.1,Gardien,Naturel,21.406039150512438,64.59006518617988,1
1779,87.34,9.1,30,0,8.1,Milieu,Naturel,31.16775611038762,30.071090850807096,0
2874,78.92,11.3,26,0,6.2,Attaquant,Naturel,24.070983001200794,35.12840627067058,0
2280,94.66,12.1,20,1,9.7,Attaquant,Naturel,31.031073936623265,61.5356302827951,1
1493,100.0,9.5,26,0,7.3,Milieu,Synthétique,31.93368570913141,31.072538351792467,1
1955,87.39,10.0,21,0,8.0,Attaquant,Naturel,30.94589891783731,40.735770189703565,1
3000,100.0,9.1,25,1,5.4,Attaquant,Naturel,17.965357479642382,40.09465716583665,1
2315,85.16,10.9,25,0,6.7,Défenseur,Synthétique,34.840394425559424,52.99528136353575,1
2382,87.61,11.5,28,0,6.3,Défenseur,Naturel,34.40542861067339,84.07363459106527,0
1831,93.27,11.7,25,0,5.2,Défenseur,Naturel,31.013328936498088,70.92365532681868,0
1220,75.14,13.1,21,0,9.0,Gardien,Naturel,33.59555065873498,65.88484295357719,0
1641,90.62,9.4,30,0,6.0,Défenseur,Synthétique,29.378066637540392,69.20217564934404,1
1192,92.21,10.4,30,1,6.0,Milieu,Naturel,17.394606451210976,74.06857980322239,1
2571,83.97,11.3,26,0,5.8,Défenseur,Mauvais,28.90701046556379,88.66588857421132,1
2090,93.56,9.6,20,1,6.9,Attaquant,Naturel,21.834149145442176,47.951843108423915,1
2088,88.22,5.7,18,0,5.7,Défenseur,Mauvais,31.370115562002947,59.8202669073945,1
1575,98.35,10.8,27,0,7.5,Milieu,Naturel,24.077044701385304,77.04136486669606,1
1533,91.72,8.2,22,1,4.2,Milieu,Naturel,19.92857227675033,76.38751425854971,1
1815,95.94,10.6,25,1,9.8,Défenseur,Synthétique,26.853057023944405,56.26912310762813,1
2508,85.52,9.6,35,0,4.6,Milieu,Synthétique,15.887539020129289,60.278605782911626,1
2710,82.27,6.9,27,0,5.1,Gardien,Naturel,26.012063609432946,33.44375453182923,1
2445,86.4,10.1,26,0,4.7,Milieu,Naturel,11.991375958261504,60.328726804989415,0
2065,100.0,6.5,23,1,8.2,Attaquant,Naturel,18.61568407535959,36.68792268964742,1
2311,85.35,11.1,18,1,6.9,Gardien,Naturel,12.99093994177245,35.24486556927564,0
2574,91.36,8.1,33,0,8.0,Milieu,Naturel,26.152136697739152,78.865779124092,0
2636,92.22,9.6,30,1,6.7,Défenseur,Synthétique,21.28336246673326,43.06063321309334,1
2599,100.0,11.9,24,1,5.5,Milieu,Synthétique,31.432202009188863,37.74618500442877,1
2603,100.0,8.8,20,0,4.2,Milieu,Naturel,34.146666297021355,65.47816025802376,0
972,76.56,10.0,24,0,9.0,Défenseur,Synthétique,21.308136001008137,61.19162359816539,1
1026,64.84,8.1,34,0,7.1,Milieu,Mauvais,25.218986784853094,38.36266959395824,0
1244,100.0,7.0,27,0,6.4,Milieu,Naturel,16.246582279817307,81.05563218451343,0
2884,94.66,9.5,18,0,6.9,Attaquant,Mauvais,28.31494706156439,55.63757309480742,1
1106,89.04,9.2,18,0,4.4,Attaquant,Synthétique,30.648451361735148,78.16808696914482,1
1960,91.95,8.3,29,0,7.6,Attaquant,Naturel,24.647591668628856,69.90557701231322,1
1665,86.2,11.7,25,0,7.7,Défenseur,Naturel,29.683222504165553,45.600455111652124,1
1774,57.52,6.6,24,0,5.2,Attaquant,Naturel,15.69982940872959,88.46338765150566,0
1496,94.0,11.0,26,0,7.3,Défenseur,Synthétique,21.31951303553,67.22053981455767,0
1238,88.67,10.5,35,0,9.1,Attaquant,Synthétique,23.154516419996312,80.58303043666265,1
953,94.94,12.4,18,0,6.4,Milieu,Mauvais,29.497313666982567,78.92036725055641,1
2553,88.25,8.2,20,0,6.4,Milieu,Naturel,23.202857179350158,60.24016285820235,0
1908,90.57,12.4,29,0,6.1,Gardien,Synthétique,17.794863928640936,40.614316368236004,0
1210,67.35,9.1,20,0,9.6,Défenseur,Naturel,27.68174421195755,84.877703981878,0
1850,100.0,12.1,23,1,3.2,Gardien,Synthétique,10.324626414465643,63.28191754025314,1
3000,100.0,9.6,29,1,4.4,Milieu,Naturel,30.414137335432976,88.59582046922233,0
2610,79.61,9.2,32,1,6.5,Défenseur,Naturel,30.01647540325947,83.53824036640955,1
2548,91.26,7.7,19,1,5.7,Défenseur,Naturel,23.680199024925223,46.81852853008826,1
2333,75.95,9.4,23,0,5.7,Attaquant,Synthétique,24.124374942702634,76.82429232145128,0
1530,84.15,8.9,31,1,5.9,Gardien,Mauvais,15.958384492434998,39.575795511340345,1
2551,92.09,11.0,21,0,7.8,Défenseur,Naturel,12.03155988050814,38.674269728919896,1
1839,87.55,11.6,25,0,5.3,Milieu,Naturel,19.096731499714995,84.51107093003677,0
1553,80.8,11.1,18,1,4.7,Milieu,Synthétique,33.13926133831127,64.22474169902566,1
1617,77.61,10.2,35,0,6.7,Attaquant,Naturel,20.74215051612509,78.47094742088325,1
1560,92.71,8.5,19,1,4.7,Milieu,Naturel,16.575563938854675,58.935751924841426,1
1615,79.11,7.6,29,1,8.0,Milieu,Naturel,30.37569789068737,49.825371757236375,1
1295,70.34,9.2,19,0,7.1,Défenseur,Synthétique,27.644406241114268,85.62327807512213,1
1874,75.89,8.1,25,0,7.3,Défenseur,Naturel,32.42735179298647,31.658208513270388,1
2037,100.0,5.5,28,0,7.6,Attaquant,Synthétique,10.638836685472663,85.81384352720345,1
1993,90.09,7.2,18,1,5.1,Attaquant,Synthétique,24.73493900532751,63.83750065248962,1
2232,100.0,9.4,28,1,7.8,Gardien,Naturel,17.133533215595534,43.30735218730622,0
1124,78.54,10.2,31,0,5.8,Attaquant,Mauvais,20.347952501347457,66.35022603079979,1
1867,83.5,12.4,35,0,6.8,Milieu,Naturel,31.125306989102512,78.63406537472167,0
2437,93.4,10.5,22,0,3.3,Attaquant,Naturel,20.03549882747187,63.4477229794393,1
2620,97.68,8.7,21,0,8.3,Attaquant,Synthétique,14.44916310655772,42.58502749647783,1
2241,85.85,11.4,19,0,5.6,Gardien,Naturel,11.99890009921625,46.81282656797255,0
1618,76.45,12.3,22,1,7.0,Défenseur,Naturel,10.056155193039565,85.12646464580686,1
1783,74.47,8.2,30,1,7.1,Gardien,Naturel,11.869445447050596,79.46744297833924,1
1717,69.91,10.6,29,0,7.9,Défenseur,Mauvais,10.514714686405975,31.6118306511546,1
2522,77.37,9.5,24,0,8.9,Défenseur,Naturel,13.738102590418805,68.48093274507528,0
2483,91.88,9.4,23,0,6.2,Milieu,Naturel,12.23002342490399,67.87150278020633,1
1630,76.81,8.4,18,1,6.6,Milieu,Synthétique,13.87839906442204,73.41545680169128,1
1353,90.92,10.0,26,0,9.3,Milieu,Naturel,19.72219029237932,79.5430092769883,0
1514,92.6,13.5,18,0,6.7,Défenseur,Mauvais,11.107627157814491,56.078230521877686,0
2422,89.23,11.8,20,1,7.7,Défenseur,Naturel,20.55304153994168,80.30757714678666,1
2351,100.0,10.1,20,1,8.0,Attaquant,Naturel,27.66271455274249,64.88921792774642,1
1776,98.25,11.9,23,1,4.1,Défenseur,Naturel,11.09675830967447,89.05676353394892,0
2584,99.88,6.6,23,0,7.9,Défenseur,Synthétique,24.78084942472333,60.930715406877226,1
2679,90.59,6.1,23,1,7.6,Défenseur,Synthétique,15.077589334754595,43.79631148841013,1
2463,96.47,5.9,26,0,6.1,Attaquant,Synthétique,11.744654331585895,84.32769558657154,1
1814,74.83,8.8,27,1,9.7,Attaquant,Synthétique,19.119827983255377,45.4532489065228,1
2439,81.73,10.0,22,0,4.3,Gardien,Naturel,26.52281367833208,39.76802096811129,0
1598,92.9,11.7,29,0,6.3,Milieu,Mauvais,16.424337106606846,44.995132424435305,1
1695,100.0,7.5,18,0,7.5,Défenseur,Mauvais,19.04799838640126,87.32611369461821,0
2408,96.18,10.7,22,0,8.2,Attaquant,Synthétique,25.981556682897175,82.50579001872897,1
1350,72.12,12.4,29,0,6.6,Défenseur,Synthétique,29.979645991703737,76.85869912460579,1
2670,81.2,9.5,22,0,7.7,Milieu,Synthétique,14.25664789965814,76.2519094898569,1
2209,93.32,11.7,32,0,4.1,Attaquant,Naturel,10.78024654778132,45.16628852015255,1
1304,93.41,12.6,30,1,6.2,Attaquant,Synthétique,29.91404675611025,41.7629510398672,1
2810,92.5,11.0,26,0,4.6,Attaquant,Naturel,13.684970294367021,39.18308747365758,0
887,99.27,7.0,21,0,6.8,Milieu,Naturel,16.03452230483772,43.43577384153054,1
1015,76.82,10.6,23,0,4.3,Milieu,Naturel,34.011241665067004,37.84253713250444,0
1449,100.0,9.5,28,1,8.2,Défenseur,Naturel,17.81094870238598,86.55130502321578,0
2382,83.26,11.9,25,0,7.0,Milieu,Naturel,23.355315445955934,66.86588718963095,1
2853,100.0,10.1,22,0,5.8,Milieu,Naturel,23.24691860533826,39.99981864761843,0
2464,91.42,12.8,35,0,9.8,Milieu,Naturel,33.58437367943597,59.074719369957265,0
1781,88.94,8.4,23,1,6.9,Défenseur,Naturel,11.37116778683873,72.72108436257287,1
2547,86.41,10.6,24,0,7.8,Milieu,Naturel,11.80927420916964,42.3775985700782,1
1075,91.73,9.9,18,0,7.0,Gardien,Naturel,22.362944122594385,35.01418195418823,1
1860,84.49,8.1,30,0,7.5,Gardien,Naturel,32.43408673169971,89.04331690047721,0
1544,93.98,8.6,27,0,4.9,Attaquant,Naturel,21.180071466094187,40.137497525778514,0
2565,95.47,8.3,31,0,6.6,Milieu,Naturel,16.14908642208358,40.430900687629034,1
1388,85.09,8.5,25,0,7.3,Attaquant,Naturel,29.462236877144584,70.84329374574205,0
1336,76.88,12.6,22,1,6.5,Milieu,Naturel,28.459151326687145,60.77950743889702,0
2506,97.66,11.3,29,1,8.5,Milieu,Naturel,11.314221880678524,38.68157326355798,1
1399,68.66,12.2,25,0,6.7,Défenseur,Naturel,21.628739146226216,34.56644708079873,1
1044,80.87,11.8,31,0,4.7,Défenseur,Mauvais,22.14878224215504,36.689724209702746,1
1764,80.19,13.6,19,1,6.6,Milieu,Mauvais,17.274400129250253,79.75831336244909,1
1627,90.16,8.9,25,0,10.0,Défenseur,Synthétique,32.21755903817038,81.45997716246,1
1543,78.07,10.9,27,0,5.8,Défenseur,Mauvais,12.828814808050181,63.25192828537926,1
1866,74.2,13.3,34,0,4.5,Milieu,Mauvais,24.164961135950435,79.87884711128535,1
1256,75.65,10.6,20,0,7.7,Gardien,Naturel,25.96676172148229,42.019874086350846,1
2683,94.4,7.9,26,0,6.1,Attaquant,Synthétique,28.84829231872462,39.58315048351889,1
2608,84.13,13.3,18,0,6.8,Milieu,Naturel,21.691611070431136,41.352901004615035,1
1618,96.23,9.2,20,0,5.5,Milieu,Synthétique,33.05290136898675,33.879902827399285,1
1977,84.3,14.6,22,0,8.7,Attaquant,Naturel,30.643795646196843,31.174462712097927,1
2294,86.24,10.2,21,1,5.3,Défenseur,Naturel,17.146882321938804,73.00516947750558,1
1535,78.7,10.4,27,0,4.9,Milieu,Naturel,33.96362950168401,34.71285611047993,0
2351,68.03,8.9,20,1,7.4,Défenseur,Naturel,29.359053504191326,67.37019371004943,1
1055,87.86,10.5,28,1,6.3,Gardien,Synthétique,28.07390056626444,86.65339175551934,1
1691,96.34,11.6,18,0,9.2,Milieu,Naturel,32.22079650273416,41.08300053301676,1
2323,94.87,10.1,25,0,6.3,Défenseur,Mauvais,15.678593794022728,72.11026601364625,1
2769,95.83,6.7,33,0,5.2,Milieu,Synthétique,19.358931293914917,69.58075652594246,0
2816,96.3,10.1,23,1,6.3,Défenseur,Synthétique,14.107707686267236,33.660331507015385,1
2001,94.78,11.9,30,1,6.0,Milieu,Naturel,24.477861083659683,53.272315442223885,1
2654,91.85,7.4,23,1,10.0,Défenseur,Naturel,30.292095046835325,30.729394377528333,1
1502,88.28,11.9,29,0,10.0,Gardien,Naturel,28.147908483147855,83.39457837260412,0
2194,81.75,10.4,23,1,7.5,Défenseur,Mauvais,23.725290872576924,45.41623721033231,1
2190,91.29,5.3,23,1,3.5,Défenseur,Naturel,25.58544946665984,42.05537310607797,1
1480,84.41,9.4,21,0,6.8,Gardien,Synthétique,12.26485846475719,42.05788658997918,1
2535,100.0,11.7,26,0,6.7,Défenseur,Synthétique,34.628046403161065,58.15936067686889,1
2588,92.45,10.4,22,0,6.3,Défenseur,Naturel,20.73608913286384,44.42236722438784,1
1365,91.62,9.2,19,0,6.9,Défenseur,Naturel,19.050142726666028,62.406848113880656,1
1505,76.1,6.8,22,1,4.9,Milieu,Naturel,32.01561131283764,54.272461494770965,1
2009,80.2,11.3,26,1,5.9,Défenseur,Naturel,22.564006827038728,38.819068097300274,1
2523,88.64,14.6,19,1,6.6,Défenseur,Synthétique,29.607723537668317,62.0321031292421,1
2607,87.02,10.2,20,1,6.6,Défenseur,Naturel,25.810658493644492,82.85953697283409,1
2674,88.41,12.4,24,0,5.7,Défenseur,Naturel,34.88257299046966,59.23565923428913,0
2021,100.0,10.7,23,0,5.7,Milieu,Naturel,20.625993672281155,80.5103686521806,1
1475,82.08,10.0,29,1,6.1,Défenseur,Naturel,10.913958335367699,78.81907441037004,1
690,90.05,8.7,29,1,7.8,Milieu,Naturel,17.45544346462437,58.99680075949878,1
1702,96.78,11.4,31,0,7.8,Milieu,Synthétique,31.682730388236543,39.50231903254144,1
2054,96.84,10.4,22,0,5.8,Défenseur,Naturel,31.323014622254963,73.08425459136305,1
951,93.67,5.0,18,1,8.3,Milieu,Mauvais,21.153348782313675,47.716282306290836,1
1233,88.23,11.7,29,0,6.0,Milieu,Synthétique,31.27225467839222,79.53679089161335,1
1030,80.72,12.9,28,1,4.7,Défenseur,Mauvais,19.10307748320679,56.1748748050942,1
2159,95.59,11.6,23,0,5.2,Défenseur,Mauvais,15.240126549661628,39.568079380013685,1
1745,95.71,11.3,26,0,6.2,Attaquant,Synthétique,19.14567363602749,36.6652603846065,1
1674,100.0,9.5,32,1,3.5,Attaquant,Naturel,17.287417624960234,57.462859460499445,1
3000,100.0,12.8,29,0,7.2,Attaquant,Naturel,29.58133723143489,84.32030876237825,1
2689,100.0,8.1,33,1,8.3,Milieu,Naturel,19.10439913989236,74.96211321709006,1
1502,100.0,11.7,29,0,5.9,Milieu,Naturel,34.94318642694741,57.51340430533223,0
2695,96.87,8.4,30,1,8.1,Défenseur,Naturel,34.57356425935753,31.393277647956925,0
1763,77.7,13.3,28,1,7.8,Milieu,Synthétique,29.64807664320969,86.42107283243925,1
2399,93.29,10.2,23,0,6.5,Gardien,Naturel,29.5172793754322,40.54586811427578,0
2260,100.0,8.1,32,1,8.2,Milieu,Naturel,17.921989700491448,55.244490591213186,1
1331,76.35,8.8,25,0,5.8,Attaquant,Naturel,28.951562514601406,50.65380887380132,0
2781,100.0,12.3,22,0,8.7,Milieu,Naturel,19.82155556745618,80.08467111911239,1
1469,77.71,11.8,32,0,8.7,Attaquant,Naturel,30.755565239929826,58.31942542679937,0
